saos_id|date|court|case_number|type|saos_url
244969|2016-03-23|SN|IV KK 71/16|Wyrok|https://www.saos.org.pl/judgments/244969
103711|2013-11-26|SN|V KK 289/13|Wyrok|https://www.saos.org.pl/judgments/103711
100573|2013-01-29|SN|V KZ 92/12|Postanowienie|https://www.saos.org.pl/judgments/100573
94269|2011-02-15|SN|IV KK 12/11|Wyrok|https://www.saos.org.pl/judgments/94269
86355|2007-07-26|SN|I KZP 17/07|Postanowienie|https://www.saos.org.pl/judgments/86355
86354|2007-07-26|SN|I KZP 16/07|Postanowienie|https://www.saos.org.pl/judgments/86354
85488|2007-03-21|SN|I KZP 1/07|Postanowienie|https://www.saos.org.pl/judgments/85488
85353|2007-03-01|SN|V KK 4/07|Wyrok|https://www.saos.org.pl/judgments/85353
84188|2006-03-16|SN|V KK 85/06|Wyrok|https://www.saos.org.pl/judgments/84188
83857|2005-11-17|SN|I KZP 43/05|Uchwała|https://www.saos.org.pl/judgments/83857
83824|2005-10-27|SN|I KZP 38/05|Uchwała|https://www.saos.org.pl/judgments/83824
83440|2005-05-24|SN|I KZP 5/05|Uchwała|https://www.saos.org.pl/judgments/83440
83348|2005-04-21|SN|II KO 59/04|Postanowienie|https://www.saos.org.pl/judgments/83348
81980|2003-04-30|SN|I KZP 10/03|Postanowienie|https://www.saos.org.pl/judgments/81980
79780|2000-06-09|SN|WZP 1/00|Postanowienie|https://www.saos.org.pl/judgments/79780
