saos_id|date|court|case_number|type|score|saos_url
79960|2000-09-28|SN|III ZP 21/00|Uchwała|96|https://www.saos.org.pl/judgments/79960
88099|2008-05-14|SN|SNO 27/08|Uchwała|89|https://www.saos.org.pl/judgments/88099
100682|2013-02-04|SN|V KK 432/12|Wyrok|78|https://www.saos.org.pl/judgments/100682
93550|2010-11-23|SN|SNO 45/10|Wyrok|78|https://www.saos.org.pl/judgments/93550
243048|2015-07-22|SN|IV KK 114/15|Postanowienie|69|https://www.saos.org.pl/judgments/243048
245589|2015-06-02|SN|V KK 66/15|Postanowienie|69|https://www.saos.org.pl/judgments/245589
83098|2005-01-04|SN|V KK 388/04|Postanowienie|69|https://www.saos.org.pl/judgments/83098
528526|2024-06-21|SO|I ACa 1479/22|Wyrok|56|https://www.saos.org.pl/judgments/528526
459667|2022-01-26|SO|II AKa 430/19|Wyrok|56|https://www.saos.org.pl/judgments/459667
454900|2021-11-03|SO|V ACa 213/21|Wyrok|56|https://www.saos.org.pl/judgments/454900
415145|2020-01-23|SO|II AKa 113/19|Wyrok|56|https://www.saos.org.pl/judgments/415145
384531|2019-04-17|SO|II AKa 407/18|Wyrok|56|https://www.saos.org.pl/judgments/384531
358380|2018-07-26|SO|II AKa 202/18|Wyrok|56|https://www.saos.org.pl/judgments/358380
339819|2018-03-28|SO|II AKa 91/18|Wyrok|56|https://www.saos.org.pl/judgments/339819
298465|2017-06-07|SO|II AKa 167/17|Wyrok|56|https://www.saos.org.pl/judgments/298465
297451|2017-05-11|SO|III APa 19/16|Wyrok|56|https://www.saos.org.pl/judgments/297451
265930|2016-12-19|SO|II AKa 390/16|Wyrok|56|https://www.saos.org.pl/judgments/265930
269437|2016-11-22|SO|II AKa 291/16|Wyrok|56|https://www.saos.org.pl/judgments/269437
219169|2015-09-16|SO|II AKa 143/15|Wyrok|56|https://www.saos.org.pl/judgments/219169
128375|2014-12-04|SO|II AKa 273/14|Wyrok|56|https://www.saos.org.pl/judgments/128375
142780|2013-10-24|SO|II AKa 344/13|Wyrok|56|https://www.saos.org.pl/judgments/142780
141340|2013-06-19|SO|II AKa 473/12|Wyrok|56|https://www.saos.org.pl/judgments/141340
138072|2013-02-14|SO|II AKa 11/13|Wyrok|56|https://www.saos.org.pl/judgments/138072
136593|2012-12-12|SO|II AKa 279/12|Wyrok|56|https://www.saos.org.pl/judgments/136593
466205|2009-07-16|SO|II AKa 150/09|Wyrok|56|https://www.saos.org.pl/judgments/466205
444389|2014-09-03|SO|II AKz 554/14|Postanowienie|47|https://www.saos.org.pl/judgments/444389
500431|2024-09-02|SO|II AKa 109/24|Uzasadnienie|42|https://www.saos.org.pl/judgments/500431
501157|2024-01-05|SO|II AKa 47/23|Uzasadnienie|42|https://www.saos.org.pl/judgments/501157
500567|2023-07-06|SO|II AKa 175/22|Uzasadnienie|42|https://www.saos.org.pl/judgments/500567
420392|2020-03-20|SO|IV Ka 68/20|Wyrok|40|https://www.saos.org.pl/judgments/420392
341977|2018-04-24|SO|VI Ka 81/18|Wyrok|40|https://www.saos.org.pl/judgments/341977
335551|2018-03-06|SO|XVII Ka 100/18|Wyrok|40|https://www.saos.org.pl/judgments/335551
311797|2017-09-20|SO|IV Ka 680/17|Wyrok|40|https://www.saos.org.pl/judgments/311797
74060|2014-11-28|SO|IV Ka 960/14|Wyrok|40|https://www.saos.org.pl/judgments/74060
435040|2021-01-13|SO|II C 901/18|Uzasadnienie|27|https://www.saos.org.pl/judgments/435040
