saos_id|date|court|case_number|type|score|saos_url
543536|2022-01-10|SO|I ACa 721/21|Wyrok|56|https://www.saos.org.pl/judgments/543536
361131|2018-06-07|SO|I ACa 1302/17|Wyrok|56|https://www.saos.org.pl/judgments/361131
14397|2013-03-27|SO|VI ACa 704/12|Wyrok|56|https://www.saos.org.pl/judgments/14397
155800|2014-12-23|SO|II Ca 998/14|Wyrok|40|https://www.saos.org.pl/judgments/155800
153769|2014-12-09|SO|II Ca 952/14|Wyrok|40|https://www.saos.org.pl/judgments/153769
69681|2014-10-14|SO|II Ca 508/14|Wyrok|40|https://www.saos.org.pl/judgments/69681
70830|2014-10-08|SO|I Ca 240/14|Wyrok|40|https://www.saos.org.pl/judgments/70830
178002|2014-02-28|SO|II Ca 1322/13|Wyrok|40|https://www.saos.org.pl/judgments/178002
147442|2014-01-24|SO|II Ca 1203/13|Wyrok|40|https://www.saos.org.pl/judgments/147442
505470|2022-11-28|SO|III Ca 1019/21|Uzasadnienie|27|https://www.saos.org.pl/judgments/505470
