saos_id|date|court|case_number|type|saos_url
544695|2026-01-27|SO|III K 73/25|Wyrok|https://www.saos.org.pl/judgments/544695
528392|2025-05-15|SO|II K 979/23|Wyrok|https://www.saos.org.pl/judgments/528392
526996|2025-04-15|SO|III K 266/24|Uzasadnienie|https://www.saos.org.pl/judgments/526996
536550|2025-02-19|SO|II AKo 47/25|Postanowienie|https://www.saos.org.pl/judgments/536550
523749|2025-01-30|SO|III K 157/21|Wyrok|https://www.saos.org.pl/judgments/523749
504196|2024-02-27|SO|II Ka 859/23|Wyrok|https://www.saos.org.pl/judgments/504196
504489|2023-11-29|SO|II W 423/23|Zarządzenie|https://www.saos.org.pl/judgments/504489
506912|2023-09-13|SO|III K 208/22|Wyrok|https://www.saos.org.pl/judgments/506912
501139|2023-09-13|SO|II AKa 457/22|Wyrok|https://www.saos.org.pl/judgments/501139
494162|2023-07-20|SO|I ACa 412/22|Wyrok|https://www.saos.org.pl/judgments/494162
506944|2023-06-27|SO|III K 309/22|Wyrok|https://www.saos.org.pl/judgments/506944
501310|2023-05-31|SO|II AKa 88/22|Uzasadnienie|https://www.saos.org.pl/judgments/501310
481126|2022-11-09|SO|II AKa 49/22|Wyrok|https://www.saos.org.pl/judgments/481126
464605|2022-03-30|SO|III K 290/21|Wyrok|https://www.saos.org.pl/judgments/464605
462662|2022-03-17|SO|VIII C 822/21|Wyrok|https://www.saos.org.pl/judgments/462662
498820|2022-02-28|SO|I C 601/18|Wyrok|https://www.saos.org.pl/judgments/498820
471733|2022-02-25|SO|II AKa 158/20|Wyrok|https://www.saos.org.pl/judgments/471733
442224|2021-02-24|SO|XII K 103/19|Wyrok|https://www.saos.org.pl/judgments/442224
438975|2021-02-18|SO|II K 683/20|Wyrok|https://www.saos.org.pl/judgments/438975
432095|2020-12-08|SO|III C 596/19|Wyrok|https://www.saos.org.pl/judgments/432095
429639|2020-11-06|SO|III K 24/19|Wyrok|https://www.saos.org.pl/judgments/429639
429640|2020-10-07|SO|III K 41/20|Wyrok|https://www.saos.org.pl/judgments/429640
452679|2020-09-18|SO|II K 74/17|Wyrok|https://www.saos.org.pl/judgments/452679
415800|2020-07-03|SO|II Ka 15/20|Wyrok|https://www.saos.org.pl/judgments/415800
437084|2020-02-27|SO|II K 42/19|Wyrok|https://www.saos.org.pl/judgments/437084
405348|2020-01-27|SO|III K 246/19|Wyrok|https://www.saos.org.pl/judgments/405348
401568|2019-11-21|SO|II AKa 196/19|Wyrok|https://www.saos.org.pl/judgments/401568
404515|2019-11-15|SO|II K 443/19|Wyrok|https://www.saos.org.pl/judgments/404515
397292|2019-11-05|SO|III C 538/19|Wyrok|https://www.saos.org.pl/judgments/397292
407107|2019-10-25|SO|I ACa 429/19|Wyrok|https://www.saos.org.pl/judgments/407107
377700|2019-02-20|SO|II AKa 314/18|Wyrok|https://www.saos.org.pl/judgments/377700
374258|2019-01-23|SO|VI Ka 291/18|Wyrok|https://www.saos.org.pl/judgments/374258
384709|2018-12-05|SO|II K 341/18|Wyrok|https://www.saos.org.pl/judgments/384709
363994|2018-10-26|SO|VI Ka 189/18|Wyrok|https://www.saos.org.pl/judgments/363994
364955|2018-10-25|SO|IX Ka 867/18|Wyrok|https://www.saos.org.pl/judgments/364955
366604|2018-10-24|SO|I C 2224/17|Wyrok|https://www.saos.org.pl/judgments/366604
524401|2018-07-27|SO|VIII K 129/18|Wyrok|https://www.saos.org.pl/judgments/524401
429629|2018-06-14|SO|II AKa 143/18|Wyrok|https://www.saos.org.pl/judgments/429629
355591|2018-03-28|SO|III K 150/17|Wyrok|https://www.saos.org.pl/judgments/355591
333922|2018-03-20|SO|I C 772/16|Uzasadnienie|https://www.saos.org.pl/judgments/333922
346889|2018-03-02|SO|II K 1063/17|Wyrok|https://www.saos.org.pl/judgments/346889
335028|2018-02-26|SO|II AKa 445/17|Wyrok|https://www.saos.org.pl/judgments/335028
339494|2017-12-13|SO|II AKz 570/17|Postanowienie|https://www.saos.org.pl/judgments/339494
316468|2017-11-17|SO|III K 24/17|Wyrok|https://www.saos.org.pl/judgments/316468
337726|2017-10-31|SO|I ACa 82/17|Wyrok|https://www.saos.org.pl/judgments/337726
316747|2017-10-20|SO|V Kz 883/17|Postanowienie|https://www.saos.org.pl/judgments/316747
314379|2017-10-04|SO|II AKa 246/17|Wyrok|https://www.saos.org.pl/judgments/314379
324629|2017-09-29|SO|II AKa 82/17|Wyrok|https://www.saos.org.pl/judgments/324629
306654|2017-08-31|SO|VII Ka 625/17|Wyrok|https://www.saos.org.pl/judgments/306654
339997|2017-08-11|SO|VI ACa 1914/16|Wyrok|https://www.saos.org.pl/judgments/339997
332434|2017-07-20|SO|V K 11/17|Wyrok|https://www.saos.org.pl/judgments/332434
309126|2017-05-17|SO|V ACa 422/16|Wyrok|https://www.saos.org.pl/judgments/309126
312148|2017-04-27|SO|I Ca 277/16|Wyrok|https://www.saos.org.pl/judgments/312148
283477|2017-04-07|SO|II Ca 277/17|Wyrok|https://www.saos.org.pl/judgments/283477
501181|2017-03-16|SO|II AKa 509/16|Wyrok|https://www.saos.org.pl/judgments/501181
294975|2017-03-03|SO|I C 635/14|Zarządzenie|https://www.saos.org.pl/judgments/294975
275626|2017-02-21|SO|II K 1003/16|Wyrok|https://www.saos.org.pl/judgments/275626
329904|2017-02-07|SO|XI Ka 976/16|Wyrok|https://www.saos.org.pl/judgments/329904
302646|2017-01-11|SO|I ACa 215/16|Wyrok|https://www.saos.org.pl/judgments/302646
267098|2017-01-11|SO|II Ka 269/16|Wyrok|https://www.saos.org.pl/judgments/267098
269315|2016-12-29|SO|V Ka 531/16|Wyrok|https://www.saos.org.pl/judgments/269315
258037|2016-10-28|SO|I ACa 747/16|Wyrok|https://www.saos.org.pl/judgments/258037
253220|2016-10-21|SO|I ACa 461/16|Wyrok|https://www.saos.org.pl/judgments/253220
253887|2016-10-20|SO|I C 850/15|Wyrok|https://www.saos.org.pl/judgments/253887
261326|2016-09-08|SO|II AKa 71/16|Wyrok|https://www.saos.org.pl/judgments/261326
248983|2016-07-01|SO|II K 130/15|Uzasadnienie|https://www.saos.org.pl/judgments/248983
260130|2016-06-24|SO|II AKa 73/16|Wyrok|https://www.saos.org.pl/judgments/260130
258973|2016-04-26|SO|II K 63/15|Wyrok|https://www.saos.org.pl/judgments/258973
310135|2016-04-13|SO|I C 112/15|Wyrok|https://www.saos.org.pl/judgments/310135
244522|2016-02-02|SN|V KK 402/14|Wyrok|https://www.saos.org.pl/judgments/244522
192836|2015-12-03|SO|VIII Ga 362/15|Wyrok|https://www.saos.org.pl/judgments/192836
199826|2015-10-27|SO|VII K 298/14|Wyrok|https://www.saos.org.pl/judgments/199826
243570|2015-10-14|SN|I KZP 7/15|Uchwała|https://www.saos.org.pl/judgments/243570
187785|2015-10-13|SO|VI Ka 745/15|Wyrok|https://www.saos.org.pl/judgments/187785
243187|2015-08-27|SN|III CZP 62/15|Uchwała|https://www.saos.org.pl/judgments/243187
186222|2015-08-21|SO|IV K 2/13|Uzasadnienie|https://www.saos.org.pl/judgments/186222
313145|2015-07-10|SO|II AKa 216/14|Uzasadnienie|https://www.saos.org.pl/judgments/313145
195258|2015-05-28|SO|II Ka 123/15|Wyrok|https://www.saos.org.pl/judgments/195258
149069|2015-02-13|SO|II AKa 473/14|Wyrok|https://www.saos.org.pl/judgments/149069
131960|2015-01-23|SO|I C 1001/12|Wyrok|https://www.saos.org.pl/judgments/131960
126495|2014-12-19|SO|I ACa 787/14|Wyrok|https://www.saos.org.pl/judgments/126495
126124|2014-11-07|SO|II AKa 178/14|Wyrok|https://www.saos.org.pl/judgments/126124
52354|2014-07-02|SO|II Ka 147/14|Uzasadnienie|https://www.saos.org.pl/judgments/52354
75170|2014-05-20|SO|I ACa 357/14|Wyrok|https://www.saos.org.pl/judgments/75170
36601|2014-02-11|SO|III K 409/13|Wyrok|https://www.saos.org.pl/judgments/36601
53556|2014-01-23|SO|VI ACa 804/13|Wyrok|https://www.saos.org.pl/judgments/53556
33271|2014-01-14|SO|I ACa 1250/13|Wyrok|https://www.saos.org.pl/judgments/33271
41717|2013-12-18|SO|VI ACa 785/13|Wyrok|https://www.saos.org.pl/judgments/41717
142715|2013-12-16|SO|I C 118/13|Wyrok|https://www.saos.org.pl/judgments/142715
142609|2013-11-26|SO|II AKa 378/13|Wyrok|https://www.saos.org.pl/judgments/142609
141256|2013-10-17|SO|II AKa 339/13|Wyrok|https://www.saos.org.pl/judgments/141256
141397|2013-10-16|SO|II AKa 239/13|Wyrok|https://www.saos.org.pl/judgments/141397
57322|2013-10-14|SO|VI ACa 82/13|Wyrok|https://www.saos.org.pl/judgments/57322
27845|2013-08-13|SO|III K 17/13|Wyrok|https://www.saos.org.pl/judgments/27845
30588|2013-07-31|SO|IV Ka 512/13|Wyrok|https://www.saos.org.pl/judgments/30588
139734|2013-07-19|SO|II AKa 224/13|Wyrok|https://www.saos.org.pl/judgments/139734
137874|2013-01-24|SO|II AKa 239/12|Wyrok|https://www.saos.org.pl/judgments/137874
136155|2012-11-22|SO|II AKa 367/12|Wyrok|https://www.saos.org.pl/judgments/136155
136905|2012-01-31|SO|II AKa 403/11|Wyrok|https://www.saos.org.pl/judgments/136905
93994|2011-01-27|SN|I KZP 23/10|Uchwała|https://www.saos.org.pl/judgments/93994
142540|2011-01-05|SO|II AKa 382/10|Wyrok|https://www.saos.org.pl/judgments/142540
85833|2007-05-08|SN|IV KK 93/07|Wyrok|https://www.saos.org.pl/judgments/85833
85046|2007-01-26|SN|I KZP 34/06|Uchwała|https://www.saos.org.pl/judgments/85046
84712|2006-11-08|SN|IV KK 299/06|Wyrok|https://www.saos.org.pl/judgments/84712
