saos_id|date|court|case_number|type|saos_url
434205|2021-02-19|SO|V Pa 50/20|Wyrok|https://www.saos.org.pl/judgments/434205
382959|2019-04-23|SO|IV P 8/18|Wyrok|https://www.saos.org.pl/judgments/382959
379323|2018-10-22|SO|IV P 542/15|Wyrok|https://www.saos.org.pl/judgments/379323
369821|2018-08-30|SO|VIII Pa 67/18|Wyrok|https://www.saos.org.pl/judgments/369821
396394|2018-05-24|SO|VIII Pa 36/18|Wyrok|https://www.saos.org.pl/judgments/396394
362489|2018-05-24|SO|III APa 15/17|Wyrok|https://www.saos.org.pl/judgments/362489
334132|2018-03-14|SO|VIII Pa 295/17|Uzasadnienie|https://www.saos.org.pl/judgments/334132
342967|2018-02-15|SO|VIII Pa 202/17|Wyrok|https://www.saos.org.pl/judgments/342967
321280|2017-12-13|SO|III APa 19/17|Wyrok|https://www.saos.org.pl/judgments/321280
287278|2017-04-28|SO|V Pa 76/16|Wyrok|https://www.saos.org.pl/judgments/287278
253329|2016-10-14|SO|IV P 157/15|Wyrok|https://www.saos.org.pl/judgments/253329
221398|2015-09-24|SO|III APa 7/15|Wyrok|https://www.saos.org.pl/judgments/221398
184065|2015-09-09|SO|III APa 19/15|Wyrok|https://www.saos.org.pl/judgments/184065
168941|2015-04-22|SN|II PK 166/14|Wyrok|https://www.saos.org.pl/judgments/168941
245436|2015-04-21|SN|II PK 149/14|Wyrok|https://www.saos.org.pl/judgments/245436
245402|2015-04-01|SN|III PK 140/14|Postanowienie|https://www.saos.org.pl/judgments/245402
168637|2015-03-18|SN|I PK 191/14|Wyrok|https://www.saos.org.pl/judgments/168637
167973|2015-01-22|SN|III PK 65/14|Wyrok|https://www.saos.org.pl/judgments/167973
75294|2014-11-13|SO|IV Pa 49/14|Wyrok|https://www.saos.org.pl/judgments/75294
166870|2014-09-30|SN|I PK 132/14|Wyrok|https://www.saos.org.pl/judgments/166870
58694|2014-06-30|SO|IV Pa 38/14|Wyrok|https://www.saos.org.pl/judgments/58694
70335|2014-05-29|SO|VIII Pa 28/14|Wyrok|https://www.saos.org.pl/judgments/70335
104382|2014-02-11|SN|I PK 165/13|Wyrok|https://www.saos.org.pl/judgments/104382
45427|2013-12-30|SO|III APa 9/13|Wyrok|https://www.saos.org.pl/judgments/45427
102171|2013-06-21|SN|III BP 4/12|Wyrok|https://www.saos.org.pl/judgments/102171
100451|2013-01-21|SN|II PK 228/12|Postanowienie|https://www.saos.org.pl/judgments/100451
175519|2012-11-27|SO|VI Pa 56/12|Wyrok|https://www.saos.org.pl/judgments/175519
99291|2012-10-10|SN|II PK 68/12|Wyrok|https://www.saos.org.pl/judgments/99291
98269|2012-06-06|SN|I PK 55/12|Postanowienie|https://www.saos.org.pl/judgments/98269
98259|2012-06-01|SN|II PK 259/11|Wyrok|https://www.saos.org.pl/judgments/98259
97989|2012-05-10|SN|II PK 215/11|Wyrok|https://www.saos.org.pl/judgments/97989
97172|2012-02-15|SN|I PK 130/11|Postanowienie|https://www.saos.org.pl/judgments/97172
96841|2012-01-18|SN|II PK 241/11|Postanowienie|https://www.saos.org.pl/judgments/96841
95549|2011-08-03|SN|I PK 40/11|Wyrok|https://www.saos.org.pl/judgments/95549
95547|2011-08-03|SN|I PK 35/11|Wyrok|https://www.saos.org.pl/judgments/95547
95546|2011-08-03|SN|I PK 35/11|Wyrok|https://www.saos.org.pl/judgments/95546
94394|2011-03-09|SN|II PK 226/10|Wyrok|https://www.saos.org.pl/judgments/94394
92413|2010-06-09|SN|II PZ 17/10|Postanowienie|https://www.saos.org.pl/judgments/92413
76329|2010-04-07|SN|II PK 291/09|Wyrok|https://www.saos.org.pl/judgments/76329
92049|2010-03-16|SN|I PK 203/09|Wyrok|https://www.saos.org.pl/judgments/92049
165194|2010-02-02|SN|II PK 186/09|Wyrok|https://www.saos.org.pl/judgments/165194
91592|2010-01-12|SN|I PK 138/09|Wyrok|https://www.saos.org.pl/judgments/91592
90939|2009-10-02|SN|II PK 105/09|Wyrok|https://www.saos.org.pl/judgments/90939
90508|2009-07-02|SN|III PZ 5/09|Postanowienie|https://www.saos.org.pl/judgments/90508
90185|2009-05-07|SN|III PK 2/09|Wyrok|https://www.saos.org.pl/judgments/90185
89155|2008-11-14|SN|II PK 88/08|Wyrok|https://www.saos.org.pl/judgments/89155
86669|2007-10-05|SN|II PK 31/07|Wyrok|https://www.saos.org.pl/judgments/86669
85796|2007-05-09|SN|I PZP 2/07|Postanowienie|https://www.saos.org.pl/judgments/85796
85563|2007-03-29|SN|II PK 228/06|Wyrok|https://www.saos.org.pl/judgments/85563
85504|2007-03-20|SN|II PK 221/06|Wyrok|https://www.saos.org.pl/judgments/85504
85000|2007-01-17|SN|I PK 176/06|Wyrok|https://www.saos.org.pl/judgments/85000
84800|2006-12-05|SN|II PK 112/06|Wyrok|https://www.saos.org.pl/judgments/84800
84605|2006-10-05|SN|I PZP 3/06|Uchwała|https://www.saos.org.pl/judgments/84605
83900|2005-12-08|SN|I PK 103/05|Wyrok|https://www.saos.org.pl/judgments/83900
