saos_id|date|court|case_number|type|saos_url
514715|2024-01-11|SO|XIII Pa 142/22|Wyrok|https://www.saos.org.pl/judgments/514715
478799|2022-10-13|SO|IV P 358/20|Wyrok|https://www.saos.org.pl/judgments/478799
448784|2021-06-30|SO|VIII Pa 39/21|Wyrok|https://www.saos.org.pl/judgments/448784
406541|2020-02-26|SO|VIII Pa 141/19|Uzasadnienie|https://www.saos.org.pl/judgments/406541
391067|2019-07-03|SO|X P 727/17|Wyrok|https://www.saos.org.pl/judgments/391067
345026|2018-05-28|SO|IV P 369/16|Wyrok|https://www.saos.org.pl/judgments/345026
334296|2017-12-07|SO|IV Pa 66/17|Wyrok|https://www.saos.org.pl/judgments/334296
316835|2017-11-06|SO|VI P 600/16|Wyrok|https://www.saos.org.pl/judgments/316835
335848|2017-02-07|SO|VI P 581/12|Wyrok|https://www.saos.org.pl/judgments/335848
180848|2015-10-14|SO|VII Pa 200/15|Uzasadnienie|https://www.saos.org.pl/judgments/180848
157597|2015-06-15|SO|VII Pa 44/15|Uzasadnienie|https://www.saos.org.pl/judgments/157597
58497|2014-07-22|SO|IV P 187/14|Wyrok|https://www.saos.org.pl/judgments/58497
78573|1998-10-01|SN|I PKN 366/98|Wyrok|https://www.saos.org.pl/judgments/78573
