saos_id|date|court|case_number|type|saos_url
515241|2023-03-27|SO|XVII AmW 10/22|Wyrok|https://www.saos.org.pl/judgments/515241
441478|2021-04-19|SO|IV GC 1248/19|Uzasadnienie|https://www.saos.org.pl/judgments/441478
425678|2020-09-24|SO|I Ca 266/20|Wyrok|https://www.saos.org.pl/judgments/425678
435538|2020-08-06|SO|I AGa 220/19|Wyrok|https://www.saos.org.pl/judgments/435538
389189|2019-06-13|SO|II Ca 1145/18|Wyrok|https://www.saos.org.pl/judgments/389189
345609|2018-01-29|SO|I ACa 711/17|Wyrok|https://www.saos.org.pl/judgments/345609
330074|2017-09-13|SO|I ACa 322/17|Wyrok|https://www.saos.org.pl/judgments/330074
288909|2017-03-29|SO|I ACa 944/16|Wyrok|https://www.saos.org.pl/judgments/288909
260362|2016-10-25|SO|I ACa 4/16|Wyrok|https://www.saos.org.pl/judgments/260362
495313|2016-10-12|SO|I C 107/16|Wyrok|https://www.saos.org.pl/judgments/495313
248088|2016-08-24|SO|I ACa 259/16|Wyrok|https://www.saos.org.pl/judgments/248088
176011|2015-07-15|SO|VIII GC 407/12|Wyrok|https://www.saos.org.pl/judgments/176011
175883|2015-07-06|SO|I C 855/13|Wyrok|https://www.saos.org.pl/judgments/175883
177007|2014-07-11|SO|I C 816/14|Wyrok|https://www.saos.org.pl/judgments/177007
87921|2008-04-25|SN|II CSK 613/07|Wyrok|https://www.saos.org.pl/judgments/87921
