saos_id|date|court|case_number|type|saos_url
350964|2018-06-08|SO|V Ca 158/18|Wyrok|https://www.saos.org.pl/judgments/350964
306882|2016-04-20|SO|VIII Pa 221/15|Wyrok|https://www.saos.org.pl/judgments/306882
166214|2014-06-24|SN|I CSK 474/13|Wyrok|https://www.saos.org.pl/judgments/166214
104025|2014-01-08|SN|II UK 242/13|Wyrok|https://www.saos.org.pl/judgments/104025
57320|2014-01-08|SO|VI ACa 694/13|Wyrok|https://www.saos.org.pl/judgments/57320
29616|2013-12-10|SO|III AUa 668/13|Wyrok|https://www.saos.org.pl/judgments/29616
102158|2013-06-21|SN|I CSK 637/12|Wyrok|https://www.saos.org.pl/judgments/102158
24626|2013-04-26|SO|VI ACa 1659/08|Wyrok|https://www.saos.org.pl/judgments/24626
29921|2013-02-20|SO|I ACa 724/12|Wyrok|https://www.saos.org.pl/judgments/29921
2517|2012-11-13|SO|III AUa 478/12|Postanowienie|https://www.saos.org.pl/judgments/2517
99542|2012-11-08|SN|I CSK 168/12|Wyrok|https://www.saos.org.pl/judgments/99542
99296|2012-10-11|SN|III CSK 10/12|Wyrok|https://www.saos.org.pl/judgments/99296
7036|2012-09-14|SO|I ACa 113/12|Wyrok|https://www.saos.org.pl/judgments/7036
98441|2012-06-21|SN|III CZP 28/12|Uchwała|https://www.saos.org.pl/judgments/98441
97761|2012-04-13|SN|I CSK 402/11|Wyrok|https://www.saos.org.pl/judgments/97761
110620|2011-10-11|TK|Ts 165/09|Postanowienie|https://www.saos.org.pl/judgments/110620
109976|2010-09-10|TK|Ts 165/09|Postanowienie|https://www.saos.org.pl/judgments/109976
106537|2003-11-12|TK|Ts 118/02|Postanowienie|https://www.saos.org.pl/judgments/106537
106506|2003-03-21|TK|Ts 93/02|Postanowienie|https://www.saos.org.pl/judgments/106506
80183|2000-12-13|SN|III RN 26/00|Postanowienie|https://www.saos.org.pl/judgments/80183
79089|1999-06-09|SN|III RN 15/99|Wyrok|https://www.saos.org.pl/judgments/79089
77094|1996-03-07|SN|III ARN 70/95|Wyrok|https://www.saos.org.pl/judgments/77094
76826|1995-04-06|SN|III ARN 8/95|Wyrok|https://www.saos.org.pl/judgments/76826
