saos_id|date|court|case_number|type|saos_url
429599|2019-09-26|SO|I ACa 159/19|Wyrok|https://www.saos.org.pl/judgments/429599
393039|2019-07-30|SO|I ACa 230/19|Wyrok|https://www.saos.org.pl/judgments/393039
430774|2019-02-21|SO|I ACa 672/18|Wyrok|https://www.saos.org.pl/judgments/430774
368239|2018-10-04|SO|XVII AmE 220/18|Wyrok|https://www.saos.org.pl/judgments/368239
370765|2018-09-20|SO|XVII AmE 190/18|Wyrok|https://www.saos.org.pl/judgments/370765
254480|2016-06-16|SO|VI ACa 1317/15|Wyrok|https://www.saos.org.pl/judgments/254480
220030|2016-03-18|SO|XVII AmE 114/15|Wyrok|https://www.saos.org.pl/judgments/220030
293336|2014-03-07|SO|II Ca 387/13|Postanowienie|https://www.saos.org.pl/judgments/293336
21568|2013-06-06|SO|III AUa 50/13|Wyrok|https://www.saos.org.pl/judgments/21568
144847|2012-09-18|SO|I C 1205/10|Wyrok|https://www.saos.org.pl/judgments/144847
108658|2008-10-21|TK|SK 51/04|Wyrok|https://www.saos.org.pl/judgments/108658
