saos_id|date|court|case_number|type|saos_url
524732|2024-11-29|SO|VIII Pa 320/24|Uzasadnienie|https://www.saos.org.pl/judgments/524732
526927|2024-11-14|SO|XVII AmA 49/23|Wyrok|https://www.saos.org.pl/judgments/526927
256926|2016-10-25|SO|XVII AmA 75/14|Wyrok|https://www.saos.org.pl/judgments/256926
262286|2016-10-21|SO|VI ACa 979/15|Wyrok|https://www.saos.org.pl/judgments/262286
237020|2016-04-28|SO|VI ACa 452/15|Wyrok|https://www.saos.org.pl/judgments/237020
153208|2015-05-15|SO|XVII AmA 38/14|Uzasadnienie|https://www.saos.org.pl/judgments/153208
393227|2015-04-13|SO|XVII AmA 38/14|Uzasadnienie|https://www.saos.org.pl/judgments/393227
251049|2015-01-13|SO|XVII AmA 60/13|Wyrok|https://www.saos.org.pl/judgments/251049
229492|2014-12-22|SO|XVII AmA 133/14|Wyrok|https://www.saos.org.pl/judgments/229492
103053|2013-10-03|SN|III SK 67/12|Wyrok|https://www.saos.org.pl/judgments/103053
24454|2013-10-03|SO|I ACa 902/12|Wyrok|https://www.saos.org.pl/judgments/24454
23873|2013-08-28|SO|III AUa 6/13|Wyrok|https://www.saos.org.pl/judgments/23873
