saos_id|date|court|case_number|type|saos_url
539514|2025-10-16|SO|XVII AmT 18/23|Wyrok|https://www.saos.org.pl/judgments/539514
496814|2024-04-05|SO|I C 2204/21|Wyrok|https://www.saos.org.pl/judgments/496814
482120|2022-10-31|SO|XVII AmE 130/22|Wyrok|https://www.saos.org.pl/judgments/482120
474906|2021-11-22|SO|XVII AmT 25/20|Wyrok|https://www.saos.org.pl/judgments/474906
448131|2021-05-12|SO|XVII AmT 171/19|Wyrok|https://www.saos.org.pl/judgments/448131
436565|2021-03-30|SO|I C 123/21|Postanowienie|https://www.saos.org.pl/judgments/436565
444536|2021-02-26|SO|XVII AmK 7/19|Wyrok|https://www.saos.org.pl/judgments/444536
444535|2021-02-01|SO|XVII AmK 5/19|Wyrok|https://www.saos.org.pl/judgments/444535
449350|2020-01-16|SO|XVII AmT 22/17|Wyrok|https://www.saos.org.pl/judgments/449350
396565|2019-08-08|SO|III Ca 396/19|Uzasadnienie|https://www.saos.org.pl/judgments/396565
308288|2017-07-07|SO|XVII AmT 7/17|Wyrok|https://www.saos.org.pl/judgments/308288
237858|2016-02-11|SO|VI ACa 97/15|Wyrok|https://www.saos.org.pl/judgments/237858
238895|2015-05-04|SO|XVII AmT 72/13|Wyrok|https://www.saos.org.pl/judgments/238895
182132|2014-12-10|SO|I C 2563/14|Wyrok|https://www.saos.org.pl/judgments/182132
