saos_id|date|court|case_number|type|saos_url
519921|2024-07-04|SO|VII AGo 118/24|Postanowienie|https://www.saos.org.pl/judgments/519921
438152|2021-05-24|SO|I C 1326/19|Uzasadnienie|https://www.saos.org.pl/judgments/438152
442913|2021-05-21|SO|II W 51/21|Postanowienie|https://www.saos.org.pl/judgments/442913
442907|2021-03-30|SO|II W 342/21|Postanowienie|https://www.saos.org.pl/judgments/442907
231784|2016-01-11|SO|XVII AmA 1/15|Wyrok|https://www.saos.org.pl/judgments/231784
211354|2015-12-11|SO|II K 707/14|Wyrok|https://www.saos.org.pl/judgments/211354
330492|2015-10-08|SO|II Ca 255/15|Wyrok|https://www.saos.org.pl/judgments/330492
1345|2012-11-07|SO|III AUz 304/12|Postanowienie|https://www.saos.org.pl/judgments/1345
110915|2012-06-05|TK|K 18/09|Wyrok|https://www.saos.org.pl/judgments/110915
110927|2012-01-18|TK|Kp 5/09|Wyrok|https://www.saos.org.pl/judgments/110927
