saos_id|date|court|case_number|type|saos_url
487480|2023-03-23|SO|VII U 4383/19|Wyrok|https://www.saos.org.pl/judgments/487480
473528|2022-07-20|SO|IV Ka 166/22|Uzasadnienie|https://www.saos.org.pl/judgments/473528
459913|2021-12-29|SO|II Ka 684/21|Wyrok|https://www.saos.org.pl/judgments/459913
474001|2021-12-28|SO|VI Ka 537/21|Wyrok|https://www.saos.org.pl/judgments/474001
454618|2021-12-15|SO|II W 951/21|Uzasadnienie|https://www.saos.org.pl/judgments/454618
461809|2021-12-08|SO|II W 363/21|Uzasadnienie|https://www.saos.org.pl/judgments/461809
438541|2021-05-17|SO|II W 509/21|Postanowienie|https://www.saos.org.pl/judgments/438541
434792|2020-11-12|SO|VII U 772/19|Wyrok|https://www.saos.org.pl/judgments/434792
391752|2019-02-26|SO|III AUa 322/18|Wyrok|https://www.saos.org.pl/judgments/391752
408740|2018-04-06|SO|VII U 5998/13|Wyrok|https://www.saos.org.pl/judgments/408740
