saos_id|date|court|case_number|type|score|saos_url
106396|2003-05-12|TK|SK 38/02|Wyrok|98|https://www.saos.org.pl/judgments/106396
79960|2000-09-28|SN|III ZP 21/00|Uchwała|96|https://www.saos.org.pl/judgments/79960
81778|2002-12-17|SN|III CZP 76/02|Uchwała|89|https://www.saos.org.pl/judgments/81778
107497|2005-09-20|TK|Ts 211/04|Postanowienie|80|https://www.saos.org.pl/judgments/107497
105400|1999-08-31|TK|Ts 107/99|Postanowienie|80|https://www.saos.org.pl/judgments/105400
87231|2008-02-08|SN|I CSK 371/07|Wyrok|78|https://www.saos.org.pl/judgments/87231
78945|1999-04-07|SN|I PKN 648/98|Wyrok|78|https://www.saos.org.pl/judgments/78945
86881|2007-11-29|SN|III CSK 176/07|Postanowienie|69|https://www.saos.org.pl/judgments/86881
86054|2007-06-05|SN|V CNP 61/07|Postanowienie|69|https://www.saos.org.pl/judgments/86054
164428|2006-07-19|SN|I CSK 112/06|Postanowienie|69|https://www.saos.org.pl/judgments/164428
