saos_id|date|court|case_number|type|score|saos_url
85824|2007-05-10|SN|III CZP 33/07|Uchwała|89|https://www.saos.org.pl/judgments/85824
110906|2012-06-26|TK|K 8/12|Postanowienie|80|https://www.saos.org.pl/judgments/110906
111394|2012-06-05|TK|Ts 257/11|Postanowienie|80|https://www.saos.org.pl/judgments/111394
111267|2012-02-29|TK|Ts 166/11|Postanowienie|80|https://www.saos.org.pl/judgments/111267
110622|2011-11-22|TK|Ts 166/11|Postanowienie|80|https://www.saos.org.pl/judgments/110622
106758|2004-07-14|TK|SK 16/02|Postanowienie|80|https://www.saos.org.pl/judgments/106758
83089|2004-12-21|SN|I CK 405/04|Wyrok|78|https://www.saos.org.pl/judgments/83089
532032|2025-06-04|SO|VI P 547/24|Wyrok|40|https://www.saos.org.pl/judgments/532032
385418|2019-05-14|SO|IV 1Ka 272/18|Wyrok|40|https://www.saos.org.pl/judgments/385418
531007|2025-04-23|SO|V Po 156/25|Postanowienie|31|https://www.saos.org.pl/judgments/531007
