saos_id|date|court|case_number|type|saos_url
519819|2024-11-26|SO|IV Ka 640/24|Uzasadnienie|https://www.saos.org.pl/judgments/519819
467467|2020-06-23|SO|III AUa 138/20|Wyrok|https://www.saos.org.pl/judgments/467467
467482|2020-06-18|SO|III AUa 594/20|Wyrok|https://www.saos.org.pl/judgments/467482
467466|2020-06-17|SO|III AUa 1189/19|Wyrok|https://www.saos.org.pl/judgments/467466
467259|2020-06-10|SO|III AUa 48/20|Wyrok|https://www.saos.org.pl/judgments/467259
467258|2020-06-10|SO|III AUa 378/20|Wyrok|https://www.saos.org.pl/judgments/467258
467256|2020-06-10|SO|III AUa 1560/19|Wyrok|https://www.saos.org.pl/judgments/467256
467016|2020-06-10|SO|III AUa 1410/19|Wyrok|https://www.saos.org.pl/judgments/467016
463861|2020-05-27|SO|III AUa 1706/19|Wyrok|https://www.saos.org.pl/judgments/463861
462448|2020-05-26|SO|III AUa 1903/19|Wyrok|https://www.saos.org.pl/judgments/462448
462449|2020-05-05|SO|III AUa 1976/19|Wyrok|https://www.saos.org.pl/judgments/462449
462447|2020-04-24|SO|III AUa 1859/19|Wyrok|https://www.saos.org.pl/judgments/462447
471682|2020-04-15|SO|III AUa 1812/19|Wyrok|https://www.saos.org.pl/judgments/471682
462273|2020-04-15|SO|III AUa 1999/19|Wyrok|https://www.saos.org.pl/judgments/462273
462452|2020-04-01|SO|III AUa 83/20|Wyrok|https://www.saos.org.pl/judgments/462452
409210|2020-03-11|SO|III AUa 483/19|Wyrok|https://www.saos.org.pl/judgments/409210
417004|2020-01-30|SO|III AUa 879/19|Wyrok|https://www.saos.org.pl/judgments/417004
408414|2020-01-30|SO|III AUa 521/19|Wyrok|https://www.saos.org.pl/judgments/408414
408413|2020-01-30|SO|III AUa 520/19|Wyrok|https://www.saos.org.pl/judgments/408413
409212|2020-01-23|SO|III AUa 527/19|Wyrok|https://www.saos.org.pl/judgments/409212
416997|2020-01-15|SO|III AUa 628/19|Wyrok|https://www.saos.org.pl/judgments/416997
416995|2020-01-15|SO|III AUa 513/19|Wyrok|https://www.saos.org.pl/judgments/416995
406313|2020-01-14|SO|III AUa 455/19|Wyrok|https://www.saos.org.pl/judgments/406313
407066|2020-01-08|SO|III AUa 502/19|Wyrok|https://www.saos.org.pl/judgments/407066
404654|2019-12-03|SO|III AUa 683/19|Wyrok|https://www.saos.org.pl/judgments/404654
406318|2019-11-28|SO|III AUa 631/19|Wyrok|https://www.saos.org.pl/judgments/406318
190073|2015-11-13|SO|V ACa 917/14|Wyrok|https://www.saos.org.pl/judgments/190073
34849|2013-11-19|SO|III AUa 405/13|Wyrok|https://www.saos.org.pl/judgments/34849
164984|2007-12-06|SN|IV CO 27/07|Postanowienie|https://www.saos.org.pl/judgments/164984
164919|2007-10-16|SN|III CO 13/07|Postanowienie|https://www.saos.org.pl/judgments/164919
