saos_id|date|court|case_number|type|saos_url
531743|2025-06-16|SO|V Ca 575/25|Wyrok|https://www.saos.org.pl/judgments/531743
532423|2025-04-17|SO|XX GC 1158/24|Wyrok|https://www.saos.org.pl/judgments/532423
532431|2025-03-25|SO|XX GC 759/24|Zarządzenie|https://www.saos.org.pl/judgments/532431
528755|2025-03-20|SO|XX GC 1225/24|Zarządzenie|https://www.saos.org.pl/judgments/528755
448300|2021-09-15|SO|I ACa 461/21|Wyrok|https://www.saos.org.pl/judgments/448300
306403|2017-06-27|SO|VI ACa 293/16|Wyrok|https://www.saos.org.pl/judgments/306403
206116|2001-06-29|TK|K 23/00|Wyrok|https://www.saos.org.pl/judgments/206116
105530|2000-09-20|TK|Ts 19/00|Postanowienie|https://www.saos.org.pl/judgments/105530
105529|2000-03-06|TK|Ts 19/00|Postanowienie|https://www.saos.org.pl/judgments/105529
205797|1998-12-01|TK|K 21/98|Wyrok|https://www.saos.org.pl/judgments/205797
