saos_id|date|court|case_number|type|saos_url
418489|2019-12-31|SO|IV P 140/19|Wyrok|https://www.saos.org.pl/judgments/418489
351481|2018-06-19|SO|V P 296/17|Wyrok|https://www.saos.org.pl/judgments/351481
359607|2018-05-14|SO|IV P 140/17|Wyrok|https://www.saos.org.pl/judgments/359607
331856|2017-12-27|SO|IV P 155/15|Wyrok|https://www.saos.org.pl/judgments/331856
295494|2017-08-04|SO|IV P 171/16|Wyrok|https://www.saos.org.pl/judgments/295494
207677|2015-12-17|SO|I ACa 399/15|Wyrok|https://www.saos.org.pl/judgments/207677
186545|2015-10-26|SO|IV P 595/14|Wyrok|https://www.saos.org.pl/judgments/186545
173569|2015-07-10|SO|IV P 27/15|Wyrok|https://www.saos.org.pl/judgments/173569
126618|2014-09-02|SO|VIII Pa 166/13|Wyrok|https://www.saos.org.pl/judgments/126618
155739|2014-07-01|SO|II Ca 405/14|Postanowienie|https://www.saos.org.pl/judgments/155739
