saos_id|date|court|case_number|type|saos_url
454496|2021-11-23|SO|I ACa 527/21|Wyrok|https://www.saos.org.pl/judgments/454496
527754|2020-03-03|SO|II Ca 655/19|Zarządzenie|https://www.saos.org.pl/judgments/527754
462869|2019-12-23|SO|I C 1012/19|Wyrok|https://www.saos.org.pl/judgments/462869
403290|2019-11-28|SO|VIII Ga 403/18|Uzasadnienie|https://www.saos.org.pl/judgments/403290
338798|2017-06-08|SO|I C 567/16|Wyrok|https://www.saos.org.pl/judgments/338798
182448|2015-11-06|SO|I C 549/14|Wyrok|https://www.saos.org.pl/judgments/182448
173523|2015-03-25|SO|I ACa 812/14|Wyrok|https://www.saos.org.pl/judgments/173523
225581|2015-02-25|SO|II C 1143/13|Uzasadnienie|https://www.saos.org.pl/judgments/225581
166478|2014-08-07|SN|II CSK 740/13|Wyrok|https://www.saos.org.pl/judgments/166478
58817|2014-06-26|SO|I ACa 1573/13|Wyrok|https://www.saos.org.pl/judgments/58817
103501|2013-11-14|SN|II CSK 126/13|Wyrok|https://www.saos.org.pl/judgments/103501
292468|2013-06-25|SO|II Ca 1210/12|Wyrok|https://www.saos.org.pl/judgments/292468
164991|2007-12-05|SN|I CSK 221/07|Wyrok|https://www.saos.org.pl/judgments/164991
