saos_id|date|court|case_number|type|saos_url
539642|2025-03-24|SO|I AGa 15/18|Wyrok|https://www.saos.org.pl/judgments/539642
533343|2025-03-14|SO|VIII U 712/24|Uzasadnienie|https://www.saos.org.pl/judgments/533343
520224|2024-12-12|SO|V GC 286/24|Uzasadnienie|https://www.saos.org.pl/judgments/520224
528172|2024-06-20|SO|I AGa 91/23|Wyrok|https://www.saos.org.pl/judgments/528172
510843|2024-04-24|SO|VI GC 1156/23|Wyrok|https://www.saos.org.pl/judgments/510843
519853|2024-03-05|SO|I AGa 280/22|Wyrok|https://www.saos.org.pl/judgments/519853
515394|2023-10-31|SO|XXIII Ga 1949/22|Wyrok|https://www.saos.org.pl/judgments/515394
514498|2023-07-26|SO|XI GC 631/21|Zarządzenie|https://www.saos.org.pl/judgments/514498
485715|2023-03-20|SO|XI GC 33/23|Zarządzenie|https://www.saos.org.pl/judgments/485715
485149|2023-03-09|SO|XI GC 315/22|Zarządzenie|https://www.saos.org.pl/judgments/485149
490328|2023-03-06|SO|I AGa 63/22|Wyrok|https://www.saos.org.pl/judgments/490328
486133|2022-12-30|SO|III AUa 2145/21|Wyrok|https://www.saos.org.pl/judgments/486133
482661|2022-12-07|SO|XI GC 458/22|Zarządzenie|https://www.saos.org.pl/judgments/482661
482604|2022-11-21|SO|I AGa 357/21|Wyrok|https://www.saos.org.pl/judgments/482604
478623|2022-09-26|SO|V AGa 407/22|Wyrok|https://www.saos.org.pl/judgments/478623
488556|2022-09-21|SO|X GC 714/22|Zarządzenie|https://www.saos.org.pl/judgments/488556
539372|2022-08-16|SO|V GC 121/21|Wyrok|https://www.saos.org.pl/judgments/539372
472030|2022-07-05|SO|X GC 159/22|Wyrok|https://www.saos.org.pl/judgments/472030
472680|2022-05-25|SO|VIII Ga 86/22|Uzasadnienie|https://www.saos.org.pl/judgments/472680
480264|2022-05-19|SO|VII AGa 568/21|Wyrok|https://www.saos.org.pl/judgments/480264
463713|2022-02-25|SO|VIII GC 146/15|Wyrok|https://www.saos.org.pl/judgments/463713
466841|2022-02-01|SO|V AGa 195/19|Wyrok|https://www.saos.org.pl/judgments/466841
465775|2022-01-31|SO|XI GC 735/20|Zarządzenie|https://www.saos.org.pl/judgments/465775
467664|2022-01-24|SO|X GC 72/19|Uzasadnienie|https://www.saos.org.pl/judgments/467664
458041|2022-01-03|SO|V ACa 216/20|Wyrok|https://www.saos.org.pl/judgments/458041
478087|2021-11-15|SO|VIII GC 744/21|Wyrok|https://www.saos.org.pl/judgments/478087
455421|2021-11-15|SO|I AGa 118/20|Wyrok|https://www.saos.org.pl/judgments/455421
453348|2021-11-05|SO|VIII Pa 17/20|Uzasadnienie|https://www.saos.org.pl/judgments/453348
447144|2021-09-14|SO|XI GC 531/21|Wyrok|https://www.saos.org.pl/judgments/447144
488537|2021-07-19|SO|X GC 675/20|Zarządzenie|https://www.saos.org.pl/judgments/488537
440089|2021-05-26|SO|XXIII Ga 1634/20|Wyrok|https://www.saos.org.pl/judgments/440089
444929|2021-04-27|SO|I AGa 116/20|Wyrok|https://www.saos.org.pl/judgments/444929
485385|2021-04-12|SO|V AGa 575/18|Wyrok|https://www.saos.org.pl/judgments/485385
439330|2021-01-26|SO|X Ga 443/20|Postanowienie|https://www.saos.org.pl/judgments/439330
440151|2021-01-08|SO|V AGa 81/19|Wyrok|https://www.saos.org.pl/judgments/440151
434613|2020-10-08|SO|I AGa 143/19|Wyrok|https://www.saos.org.pl/judgments/434613
422075|2020-09-28|SO|VIII U 1897/17|Uzasadnienie|https://www.saos.org.pl/judgments/422075
423817|2020-07-27|SO|I AGa 285/18|Wyrok|https://www.saos.org.pl/judgments/423817
445693|2020-07-15|SO|I AGa 40/20|Wyrok|https://www.saos.org.pl/judgments/445693
417025|2020-06-19|SO|VI GC 301/19|Wyrok|https://www.saos.org.pl/judgments/417025
435493|2020-05-25|SO|I ACa 340/20|Wyrok|https://www.saos.org.pl/judgments/435493
426462|2020-05-18|SO|VII AGa 1614/18|Wyrok|https://www.saos.org.pl/judgments/426462
408982|2020-03-12|SO|I AGa 132/19|Wyrok|https://www.saos.org.pl/judgments/408982
499212|2020-02-13|SO|I C 735/18|Wyrok|https://www.saos.org.pl/judgments/499212
404964|2020-02-04|SO|XI GC 2283/18|Wyrok|https://www.saos.org.pl/judgments/404964
408776|2020-01-30|SO|III AUa 1046/19|Wyrok|https://www.saos.org.pl/judgments/408776
400121|2020-01-08|SO|XIII Ga 375/19|Uzasadnienie|https://www.saos.org.pl/judgments/400121
408360|2020-01-03|SO|XX GC 795/16|Wyrok|https://www.saos.org.pl/judgments/408360
404720|2019-12-12|SO|III Ca 298/19|Wyrok|https://www.saos.org.pl/judgments/404720
398370|2019-12-09|SO|XIII Ga 161/19|Uzasadnienie|https://www.saos.org.pl/judgments/398370
400784|2019-12-03|SO|XI GC 896/19|Wyrok|https://www.saos.org.pl/judgments/400784
493996|2019-11-22|SO|I ACa 277/19|Wyrok|https://www.saos.org.pl/judgments/493996
448545|2019-11-19|SO|I AGa 66/19|Wyrok|https://www.saos.org.pl/judgments/448545
432851|2019-10-04|SO|I AGa 78/19|Wyrok|https://www.saos.org.pl/judgments/432851
