saos_id|date|court|case_number|type|saos_url
455962|2021-12-17|SO|IV P 873/21|Wyrok|https://www.saos.org.pl/judgments/455962
454697|2021-10-19|SO|I AGa 91/21|Wyrok|https://www.saos.org.pl/judgments/454697
447540|2020-02-14|SO|II C 1323/18|Wyrok|https://www.saos.org.pl/judgments/447540
468024|2019-10-16|SO|III APa 12/18|Wyrok|https://www.saos.org.pl/judgments/468024
360196|2018-10-11|SO|XXI Pa 305/18|Wyrok|https://www.saos.org.pl/judgments/360196
387535|2018-09-27|SO|X Kz 725/18|Postanowienie|https://www.saos.org.pl/judgments/387535
346538|2018-06-25|SO|III P 13/17|Wyrok|https://www.saos.org.pl/judgments/346538
306874|2017-09-26|SO|VIII Pa 150/17|Uzasadnienie|https://www.saos.org.pl/judgments/306874
284188|2016-11-25|SO|I ACa 350/16|Wyrok|https://www.saos.org.pl/judgments/284188
233830|2016-05-30|SO|VII P 46/15|Wyrok|https://www.saos.org.pl/judgments/233830
188780|2015-07-09|SO|VIII Pa 205/14|Wyrok|https://www.saos.org.pl/judgments/188780
180402|2015-02-10|SO|I ACa 1894/14|Wyrok|https://www.saos.org.pl/judgments/180402
147133|2014-06-17|SO|I C 1524/13|Wyrok|https://www.saos.org.pl/judgments/147133
11435|2013-01-09|SO|IV P 97/12|Wyrok|https://www.saos.org.pl/judgments/11435
