saos_id|date|court|case_number|type|saos_url
484834|2023-02-02|SO|I ACa 990/21|Wyrok|https://www.saos.org.pl/judgments/484834
425685|2020-10-20|SO|I Cz 231/20|Postanowienie|https://www.saos.org.pl/judgments/425685
390694|2019-05-20|SO|III Ca 108/19|Uzasadnienie|https://www.saos.org.pl/judgments/390694
396817|2019-02-28|SO|I ACa 364/18|Wyrok|https://www.saos.org.pl/judgments/396817
282599|2017-01-17|SO|VI ACa 1635/15|Wyrok|https://www.saos.org.pl/judgments/282599
189873|2015-09-18|SO|II Ca 1085/15|Postanowienie|https://www.saos.org.pl/judgments/189873
178111|2015-07-01|SO|XXIV C 947/14|Uzasadnienie|https://www.saos.org.pl/judgments/178111
149309|2015-01-19|SO|III Ca 1196/14|Uzasadnienie|https://www.saos.org.pl/judgments/149309
64089|2014-07-01|SO|I C 904/13|Wyrok|https://www.saos.org.pl/judgments/64089
145828|2014-03-31|SO|II C 739/13|Wyrok|https://www.saos.org.pl/judgments/145828
24644|2013-10-18|SO|I ACa 458/13|Wyrok|https://www.saos.org.pl/judgments/24644
