saos_id|date|court|case_number|type|score|saos_url
454697|2021-10-19|SO|I AGa 91/21|Wyrok|56|https://www.saos.org.pl/judgments/454697
402451|2019-11-28|SO|VI ACa 629/18|Wyrok|56|https://www.saos.org.pl/judgments/402451
468024|2019-10-16|SO|III APa 12/18|Wyrok|56|https://www.saos.org.pl/judgments/468024
316421|2017-10-19|SO|III AUa 1608/15|Wyrok|56|https://www.saos.org.pl/judgments/316421
284188|2016-11-25|SO|I ACa 350/16|Wyrok|56|https://www.saos.org.pl/judgments/284188
504754|2015-12-08|SO|III AUa 1450/15|Wyrok|56|https://www.saos.org.pl/judgments/504754
180402|2015-02-10|SO|I ACa 1894/14|Wyrok|56|https://www.saos.org.pl/judgments/180402
5576|2012-12-12|SO|III AUa 786/12|Wyrok|56|https://www.saos.org.pl/judgments/5576
421804|2020-06-23|SO|VI P 295/19|Wyrok|40|https://www.saos.org.pl/judgments/421804
447540|2020-02-14|SO|II C 1323/18|Wyrok|40|https://www.saos.org.pl/judgments/447540
420578|2019-12-23|SO|VI U 429/17|Wyrok|40|https://www.saos.org.pl/judgments/420578
379266|2019-03-04|SO|IV Ka 83/19|Wyrok|40|https://www.saos.org.pl/judgments/379266
231980|2016-05-19|SO|IV P 463/15|Wyrok|40|https://www.saos.org.pl/judgments/231980
461102|2022-03-21|SO|VIII Pa 173/21|Uzasadnienie|27|https://www.saos.org.pl/judgments/461102
441496|2021-06-14|SO|VIII Pa 95/20|Uzasadnienie|27|https://www.saos.org.pl/judgments/441496
380418|2019-02-25|SO|VIII Pa 271/18|Uzasadnienie|27|https://www.saos.org.pl/judgments/380418
306874|2017-09-26|SO|VIII Pa 150/17|Uzasadnienie|27|https://www.saos.org.pl/judgments/306874
