saos_id|date|court|case_number|type|score|saos_url
472985|2020-02-19|SO|I ACa 699/19|Wyrok|56|https://www.saos.org.pl/judgments/472985
361620|2018-08-22|SO|I ACa 705/18|Wyrok|56|https://www.saos.org.pl/judgments/361620
314109|2017-04-13|SO|I ACa 2372/15|Wyrok|56|https://www.saos.org.pl/judgments/314109
255972|2016-06-22|SO|I ACa 1261/15|Wyrok|56|https://www.saos.org.pl/judgments/255972
228215|2016-01-28|SO|I ACa 1621/14|Wyrok|56|https://www.saos.org.pl/judgments/228215
171635|2015-04-29|SO|VI ACa 747/14|Wyrok|56|https://www.saos.org.pl/judgments/171635
151299|2015-03-19|SO|I ACa 1316/14|Wyrok|56|https://www.saos.org.pl/judgments/151299
64809|2014-05-29|SO|I ACa 121/14|Wyrok|56|https://www.saos.org.pl/judgments/64809
133381|2014-04-10|SO|I ACa 167/14|Wyrok|56|https://www.saos.org.pl/judgments/133381
22418|2013-04-30|SO|I ACa 741/12|Wyrok|56|https://www.saos.org.pl/judgments/22418
375769|2018-12-20|SO|VII Pa 114/18|Wyrok|40|https://www.saos.org.pl/judgments/375769
225754|2016-05-11|SO|XIV C 1091/15|Wyrok|40|https://www.saos.org.pl/judgments/225754
146383|2014-05-12|SO|II C 1336/13|Uzasadnienie|27|https://www.saos.org.pl/judgments/146383
