saos_id|date|court|case_number|type|score|saos_url
543372|2025-09-09|SO|I ACa 2472/23|Wyrok|56|https://www.saos.org.pl/judgments/543372
519260|2024-01-29|SO|I ACa 129/22|Wyrok|56|https://www.saos.org.pl/judgments/519260
467331|2022-03-11|SO|I ACa 664/21|Wyrok|56|https://www.saos.org.pl/judgments/467331
451313|2021-10-20|SO|V ACa 497/21|Wyrok|56|https://www.saos.org.pl/judgments/451313
447461|2021-07-15|SO|I ACa 229/20|Wyrok|56|https://www.saos.org.pl/judgments/447461
393517|2019-06-28|SO|I ACa 243/19|Wyrok|56|https://www.saos.org.pl/judgments/393517
387728|2019-05-16|SO|VI ACa 1654/17|Wyrok|56|https://www.saos.org.pl/judgments/387728
343139|2018-03-07|SO|I ACa 330/17|Wyrok|56|https://www.saos.org.pl/judgments/343139
321181|2017-04-07|SO|I ACa 1564/16|Wyrok|56|https://www.saos.org.pl/judgments/321181
195549|2015-12-17|SO|I ACa 66/15|Wyrok|56|https://www.saos.org.pl/judgments/195549
190423|2015-07-16|SO|I ACa 250/15|Wyrok|56|https://www.saos.org.pl/judgments/190423
34584|2014-01-10|SO|I ACa 1312/13|Wyrok|56|https://www.saos.org.pl/judgments/34584
297308|2017-05-31|SO|I C 357/15|Uzasadnienie|27|https://www.saos.org.pl/judgments/297308
