saos_id|date|court|case_number|type|saos_url
508387|2023-12-28|SO|IV Ka 609/23|Uzasadnienie|https://www.saos.org.pl/judgments/508387
358294|2018-08-03|SO|VI Ka 1182/17|Wyrok|https://www.saos.org.pl/judgments/358294
305933|2017-07-04|SO|IV K 424/16|Wyrok|https://www.saos.org.pl/judgments/305933
296273|2017-02-09|SO|III K 599/14|Uzasadnienie|https://www.saos.org.pl/judgments/296273
268594|2016-07-01|SO|III K 586/15|Uzasadnienie|https://www.saos.org.pl/judgments/268594
211684|2016-02-17|SO|V Ka 1417/15|Uzasadnienie|https://www.saos.org.pl/judgments/211684
242367|2015-11-25|SO|III K 1129/13|Uzasadnienie|https://www.saos.org.pl/judgments/242367
168218|2015-02-03|SN|V KK 411/14|Postanowienie|https://www.saos.org.pl/judgments/168218
46630|2014-05-21|SO|VII Kz 255/14|Uzasadnienie|https://www.saos.org.pl/judgments/46630
64092|2014-04-29|SO|II K 651/13|Wyrok|https://www.saos.org.pl/judgments/64092
110327|2011-04-12|TK|P 90/08|Wyrok|https://www.saos.org.pl/judgments/110327
