saos_id|date|court|case_number|type|score|saos_url
531262|2024-10-01|SO|I ACa 195/23|Wyrok|56|https://www.saos.org.pl/judgments/531262
494514|2023-11-27|SO|I ACa 727/23|Wyrok|56|https://www.saos.org.pl/judgments/494514
494192|2023-07-06|SO|I ACa 445/22|Wyrok|56|https://www.saos.org.pl/judgments/494192
494336|2023-06-23|SO|I ACa 572/22|Wyrok|56|https://www.saos.org.pl/judgments/494336
486417|2023-03-14|SO|I ACa 771/21|Uzasadnienie|42|https://www.saos.org.pl/judgments/486417
505754|2023-09-11|SO|III Ca 1597/22|Uzasadnienie|27|https://www.saos.org.pl/judgments/505754
489295|2022-09-29|SO|III Ca 473/22|Uzasadnienie|27|https://www.saos.org.pl/judgments/489295
