saos_id|date|court|case_number|type|saos_url
537591|2025-03-17|SO|I ACa 1378/22|Wyrok|https://www.saos.org.pl/judgments/537591
537540|2025-01-09|SO|I1 C 346/24|Wyrok|https://www.saos.org.pl/judgments/537540
520784|2024-11-07|SO|I C 1061/23|Wyrok|https://www.saos.org.pl/judgments/520784
526550|2024-07-31|SO|I C 282/24|Wyrok|https://www.saos.org.pl/judgments/526550
505236|2024-05-07|SO|III AUz 19/24|Postanowienie|https://www.saos.org.pl/judgments/505236
515282|2024-04-17|SO|XVII AmW 3/23|Wyrok|https://www.saos.org.pl/judgments/515282
513442|2024-03-11|SO|VIII U 1737/21|Uzasadnienie|https://www.saos.org.pl/judgments/513442
515603|2024-02-14|SO|XXV C 535/21|Wyrok|https://www.saos.org.pl/judgments/515603
493919|2024-01-08|SO|I ACa 2266/23|Wyrok|https://www.saos.org.pl/judgments/493919
491966|2023-07-21|SO|VIII U 2288/21|Uzasadnienie|https://www.saos.org.pl/judgments/491966
493841|2023-06-23|SO|I ACa 191/22|Wyrok|https://www.saos.org.pl/judgments/493841
491100|2023-03-31|SO|III AUa 2605/22|Wyrok|https://www.saos.org.pl/judgments/491100
485284|2023-03-20|SO|IX P 331/21|Zarządzenie|https://www.saos.org.pl/judgments/485284
486964|2023-03-07|SO|I ACa 284/22|Wyrok|https://www.saos.org.pl/judgments/486964
484698|2023-02-21|SO|I Ca 361/22|Uzasadnienie|https://www.saos.org.pl/judgments/484698
484931|2022-10-25|SO|XV Ca 298/22|Wyrok|https://www.saos.org.pl/judgments/484931
480724|2022-10-12|SO|XXIII Zs 78/22|Postanowienie|https://www.saos.org.pl/judgments/480724
504857|2022-05-27|SO|III AUa 2210/20|Uzasadnienie|https://www.saos.org.pl/judgments/504857
485888|2022-05-27|SO|III AUa 2005/20|Uzasadnienie|https://www.saos.org.pl/judgments/485888
474477|2022-04-29|SO|V Ca 1654/21|Wyrok|https://www.saos.org.pl/judgments/474477
493339|2022-04-12|SO|I ACa 1101/20|Wyrok|https://www.saos.org.pl/judgments/493339
460405|2022-02-23|SO|I Ca 462/21|Uzasadnienie|https://www.saos.org.pl/judgments/460405
475615|2022-01-03|SO|I AGa 265/21|Wyrok|https://www.saos.org.pl/judgments/475615
455279|2021-12-28|SO|VIII U 2165/21|Zarządzenie|https://www.saos.org.pl/judgments/455279
471794|2021-12-16|SO|V Ca 1457/21|Wyrok|https://www.saos.org.pl/judgments/471794
471787|2021-12-10|SO|V Ca 1157/21|Wyrok|https://www.saos.org.pl/judgments/471787
458537|2021-11-09|SO|XXIII Zs 95/21|Postanowienie|https://www.saos.org.pl/judgments/458537
492759|2021-10-13|SO|XX GC 1390/21|Wyrok|https://www.saos.org.pl/judgments/492759
445211|2021-06-29|SO|I ACa 817/20|Wyrok|https://www.saos.org.pl/judgments/445211
478527|2021-03-03|SO|III AUz 247/20|Postanowienie|https://www.saos.org.pl/judgments/478527
459219|2021-03-02|SO|III Ca 2330/19|Uzasadnienie|https://www.saos.org.pl/judgments/459219
438112|2021-02-02|SO|I AGa 275/19|Wyrok|https://www.saos.org.pl/judgments/438112
438758|2021-01-05|SO|XV Ca 1533/20|Wyrok|https://www.saos.org.pl/judgments/438758
442243|2020-12-04|SO|II Ca 1140/20|Wyrok|https://www.saos.org.pl/judgments/442243
433765|2020-07-23|SO|V ACa 301/19|Wyrok|https://www.saos.org.pl/judgments/433765
425183|2020-07-10|SO|I C 572/19|Wyrok|https://www.saos.org.pl/judgments/425183
524816|2020-07-06|SO|II Ca 231/20|Wyrok|https://www.saos.org.pl/judgments/524816
415284|2020-05-21|SO|I ACa 429/19|Wyrok|https://www.saos.org.pl/judgments/415284
407724|2020-02-05|SO|I C 351/18|Wyrok|https://www.saos.org.pl/judgments/407724
398527|2019-11-29|SO|VIII Gz 239/19|Postanowienie|https://www.saos.org.pl/judgments/398527
395100|2019-10-09|SO|XXV C 2505/19|Postanowienie|https://www.saos.org.pl/judgments/395100
394032|2019-09-30|SO|I Ns 37/19|Postanowienie|https://www.saos.org.pl/judgments/394032
391744|2019-08-08|SO|I Ns 747/17|Postanowienie|https://www.saos.org.pl/judgments/391744
388315|2019-07-24|SO|VIII U 51/19|Zarządzenie|https://www.saos.org.pl/judgments/388315
395858|2019-07-19|SO|III Ca 2142/18|Uzasadnienie|https://www.saos.org.pl/judgments/395858
529649|2019-06-26|SO|II Ca 1333/18|Zarządzenie|https://www.saos.org.pl/judgments/529649
424089|2019-06-13|SO|V Ca 3125/18|Wyrok|https://www.saos.org.pl/judgments/424089
393754|2019-06-04|SO|III Ca 910/18|Postanowienie|https://www.saos.org.pl/judgments/393754
403312|2019-05-27|SO|I AGa 451/18|Wyrok|https://www.saos.org.pl/judgments/403312
382322|2019-05-20|SO|VIII Pa 33/19|Uzasadnienie|https://www.saos.org.pl/judgments/382322
405346|2019-05-16|SO|III AUz 62/19|Postanowienie|https://www.saos.org.pl/judgments/405346
405267|2019-04-12|SO|IX C 22/19|Postanowienie|https://www.saos.org.pl/judgments/405267
376335|2019-03-21|SO|I ACa 15/19|Wyrok|https://www.saos.org.pl/judgments/376335
509903|2019-03-14|SO|V AGa 245/18|Wyrok|https://www.saos.org.pl/judgments/509903
385406|2019-03-05|SO|III Ca 2098/18|Uzasadnienie|https://www.saos.org.pl/judgments/385406
440273|2019-02-20|SO|I ACa 402/18|Wyrok|https://www.saos.org.pl/judgments/440273
364592|2018-11-08|SO|IV Ca 575/18|Wyrok|https://www.saos.org.pl/judgments/364592
362297|2018-11-06|SO|VIII Ga 371/17|Uzasadnienie|https://www.saos.org.pl/judgments/362297
369430|2018-10-29|SO|I AGz 125/18|Postanowienie|https://www.saos.org.pl/judgments/369430
419676|2018-10-18|SO|I ACa 233/18|Wyrok|https://www.saos.org.pl/judgments/419676
376491|2018-10-17|SO|I ACa 564/18|Wyrok|https://www.saos.org.pl/judgments/376491
