saos_id|date|court|case_number|type|score|saos_url
100493|2013-01-31|SN|II CSK 262/12|Postanowienie|69|https://www.saos.org.pl/judgments/100493
227330|2016-01-26|SO|V ACa 729/15|Wyrok|56|https://www.saos.org.pl/judgments/227330
194194|2015-10-21|SO|I ACa 52/15|Wyrok|56|https://www.saos.org.pl/judgments/194194
490575|2015-02-06|SO|I ACa 808/14|Wyrok|56|https://www.saos.org.pl/judgments/490575
45644|2014-03-13|SO|I ACa 851/13|Wyrok|56|https://www.saos.org.pl/judgments/45644
22674|2013-05-16|SO|V ACa 239/13|Wyrok|56|https://www.saos.org.pl/judgments/22674
4572|2012-11-08|SO|I ACa 507/12|Wyrok|56|https://www.saos.org.pl/judgments/4572
63919|2014-06-30|SO|IV Pa 20/14|Wyrok|40|https://www.saos.org.pl/judgments/63919
48893|2014-04-16|SO|IV Pa 11/14|Wyrok|40|https://www.saos.org.pl/judgments/48893
248205|2016-05-25|SO|II Ca 1618/15|Postanowienie|31|https://www.saos.org.pl/judgments/248205
