saos_id|date|court|case_number|type|score|saos_url
518029|2024-05-16|SO|II AKo 29/24|Wyrok|56|https://www.saos.org.pl/judgments/518029
288871|2017-05-10|SO|I ACa 1436/16|Wyrok|56|https://www.saos.org.pl/judgments/288871
379014|2019-04-26|SO|III RC 133/18|Wyrok|40|https://www.saos.org.pl/judgments/379014
391676|2019-09-02|SO|III Nsm 130/18|Postanowienie|31|https://www.saos.org.pl/judgments/391676
360863|2018-10-24|SO|III Nsm 82/17|Postanowienie|31|https://www.saos.org.pl/judgments/360863
349144|2018-06-28|SO|III Nsm 143/18|Postanowienie|31|https://www.saos.org.pl/judgments/349144
327592|2018-01-31|SO|IV Nsm 962/17|Postanowienie|31|https://www.saos.org.pl/judgments/327592
323948|2017-12-13|SO|III Nsm 240/17|Postanowienie|31|https://www.saos.org.pl/judgments/323948
318218|2017-12-08|SO|IV Nsm 342/17|Postanowienie|31|https://www.saos.org.pl/judgments/318218
309314|2017-06-21|SO|III Nsm 200/15|Postanowienie|31|https://www.saos.org.pl/judgments/309314
481297|2022-01-24|SO|III Nsm 50/19|Uzasadnienie|27|https://www.saos.org.pl/judgments/481297
507162|2019-08-20|SO|III Nsm 467/18|Uzasadnienie|27|https://www.saos.org.pl/judgments/507162
246523|2016-07-15|SO|III Ca 603/16|Uzasadnienie|27|https://www.saos.org.pl/judgments/246523
