saos_id|date|court|case_number|type|saos_url
542871|2026-02-03|SO|I C 578/24|Wyrok|https://www.saos.org.pl/judgments/542871
542014|2026-01-30|SO|IV P 95/25|Wyrok|https://www.saos.org.pl/judgments/542014
539458|2025-10-30|SO|I C 252/22|Wyrok|https://www.saos.org.pl/judgments/539458
543527|2025-09-24|SO|I ACa 3325/24|Wyrok|https://www.saos.org.pl/judgments/543527
540910|2025-08-20|SO|XXVII Ca 1633/24|Wyrok|https://www.saos.org.pl/judgments/540910
534881|2025-06-10|SO|I C 130/22|Wyrok|https://www.saos.org.pl/judgments/534881
543231|2025-05-12|SO|I C 3866/23|Wyrok|https://www.saos.org.pl/judgments/543231
533526|2025-04-02|SO|I ACa 2832/22|Wyrok|https://www.saos.org.pl/judgments/533526
525562|2025-03-18|SO|I ACa 2242/23|Wyrok|https://www.saos.org.pl/judgments/525562
539888|2025-03-06|SO|I ACa 2622/23|Wyrok|https://www.saos.org.pl/judgments/539888
537533|2025-02-17|SO|I AGa 104/23|Wyrok|https://www.saos.org.pl/judgments/537533
522114|2025-01-03|SO|VIII GC 233/24|Wyrok|https://www.saos.org.pl/judgments/522114
536594|2024-11-26|SO|I ACa 1146/23|Wyrok|https://www.saos.org.pl/judgments/536594
533421|2024-11-15|SO|I ACa 1118/23|Wyrok|https://www.saos.org.pl/judgments/533421
544195|2024-08-12|SO|I ACa 439/23|Wyrok|https://www.saos.org.pl/judgments/544195
511695|2024-08-08|SO|VII GC 37/24|Zarządzenie|https://www.saos.org.pl/judgments/511695
528451|2024-08-07|SO|I ACa 1233/22|Wyrok|https://www.saos.org.pl/judgments/528451
539265|2024-07-22|SO|I ACa 2937/23|Wyrok|https://www.saos.org.pl/judgments/539265
539268|2024-07-18|SO|I ACa 422/23|Wyrok|https://www.saos.org.pl/judgments/539268
520323|2024-07-02|SO|II Ca 1864/23|Wyrok|https://www.saos.org.pl/judgments/520323
543866|2024-06-27|SO|I ACa 384/23|Wyrok|https://www.saos.org.pl/judgments/543866
493811|2024-05-24|SO|I ACa 183/23|Uzasadnienie|https://www.saos.org.pl/judgments/493811
533771|2024-05-16|SO|III Ca 2598/22|Uzasadnienie|https://www.saos.org.pl/judgments/533771
493684|2024-05-09|SO|I ACa 153/23|Wyrok|https://www.saos.org.pl/judgments/493684
497992|2024-05-06|SO|I C 3979/23|Wyrok|https://www.saos.org.pl/judgments/497992
528770|2024-04-25|SO|I ACa 3551/23|Wyrok|https://www.saos.org.pl/judgments/528770
520318|2024-04-23|SO|II Ca 1560/23|Wyrok|https://www.saos.org.pl/judgments/520318
533368|2024-04-22|SO|I ACa 31/23|Wyrok|https://www.saos.org.pl/judgments/533368
501586|2024-04-11|SO|II Ca 1084/23|Wyrok|https://www.saos.org.pl/judgments/501586
521408|2024-03-26|SO|I AGa 194/22|Wyrok|https://www.saos.org.pl/judgments/521408
531471|2024-03-14|SO|I ACa 1360/23|Wyrok|https://www.saos.org.pl/judgments/531471
510655|2024-03-14|SO|VI C 1552/23|Uzasadnienie|https://www.saos.org.pl/judgments/510655
535774|2024-03-04|SO|I ACa 2578/22|Wyrok|https://www.saos.org.pl/judgments/535774
533360|2024-02-29|SO|I ACa 2190/22|Wyrok|https://www.saos.org.pl/judgments/533360
493958|2024-02-20|SO|I ACa 2549/22|Wyrok|https://www.saos.org.pl/judgments/493958
533362|2024-02-16|SO|I ACa 2425/22|Wyrok|https://www.saos.org.pl/judgments/533362
533894|2024-02-15|SO|III Ca 2082/22|Uzasadnienie|https://www.saos.org.pl/judgments/533894
493916|2024-02-12|SO|I ACa 2221/22|Wyrok|https://www.saos.org.pl/judgments/493916
493902|2024-02-07|SO|I ACa 2162/22|Wyrok|https://www.saos.org.pl/judgments/493902
518188|2024-02-01|SO|I ACa 246/23|Wyrok|https://www.saos.org.pl/judgments/518188
533430|2024-01-19|SO|I ACa 2214/22|Wyrok|https://www.saos.org.pl/judgments/533430
533428|2024-01-19|SO|I ACa 2201/22|Wyrok|https://www.saos.org.pl/judgments/533428
519031|2024-01-19|SO|I ACa 1738/22|Wyrok|https://www.saos.org.pl/judgments/519031
519033|2024-01-17|SO|I ACa 2133/22|Wyrok|https://www.saos.org.pl/judgments/519033
513017|2024-01-09|SO|VIII Pa 70/23|Uzasadnienie|https://www.saos.org.pl/judgments/513017
512974|2024-01-04|SO|VIII Pa 39/23|Uzasadnienie|https://www.saos.org.pl/judgments/512974
525460|2023-12-29|SO|V GC 135/22|Wyrok|https://www.saos.org.pl/judgments/525460
498045|2023-12-22|SO|I C 41/23|Wyrok|https://www.saos.org.pl/judgments/498045
497984|2023-12-22|SO|I C 395/22|Wyrok|https://www.saos.org.pl/judgments/497984
494937|2023-12-20|SO|I AGa 190/22|Wyrok|https://www.saos.org.pl/judgments/494937
512979|2023-12-19|SO|VIII Pa 45/23|Uzasadnienie|https://www.saos.org.pl/judgments/512979
539252|2023-12-11|SO|I ACa 1771/22|Wyrok|https://www.saos.org.pl/judgments/539252
519379|2023-12-11|SO|I ACa 1724/22|Wyrok|https://www.saos.org.pl/judgments/519379
522262|2023-12-07|SO|I ACa 2147/22|Wyrok|https://www.saos.org.pl/judgments/522262
496755|2023-12-06|SO|I C 2139/21|Wyrok|https://www.saos.org.pl/judgments/496755
533087|2023-11-30|SO|I ACa 1704/22|Wyrok|https://www.saos.org.pl/judgments/533087
539161|2023-11-28|SO|I ACa 1794/22|Wyrok|https://www.saos.org.pl/judgments/539161
512954|2023-11-20|SO|VIII Pa 27/23|Uzasadnienie|https://www.saos.org.pl/judgments/512954
539164|2023-11-17|SO|I ACa 2002/22|Wyrok|https://www.saos.org.pl/judgments/539164
539163|2023-11-17|SO|I ACa 2000/22|Wyrok|https://www.saos.org.pl/judgments/539163
542294|2023-11-16|SO|I ACa 1708/22|Wyrok|https://www.saos.org.pl/judgments/542294
496000|2023-11-16|SO|I C 149/22|Wyrok|https://www.saos.org.pl/judgments/496000
518308|2023-10-30|SO|III Ca 1042/23|Uzasadnienie|https://www.saos.org.pl/judgments/518308
493366|2023-10-25|SO|I ACa 1125/23|Wyrok|https://www.saos.org.pl/judgments/493366
532969|2023-10-24|SO|I ACa 1695/22|Wyrok|https://www.saos.org.pl/judgments/532969
493722|2023-10-24|SO|I ACa 1596/22|Wyrok|https://www.saos.org.pl/judgments/493722
493721|2023-10-13|SO|I ACa 1593/22|Wyrok|https://www.saos.org.pl/judgments/493721
493702|2023-09-29|SO|I ACa 1558/22|Wyrok|https://www.saos.org.pl/judgments/493702
494283|2023-09-28|SO|I ACa 532/22|Wyrok|https://www.saos.org.pl/judgments/494283
500190|2023-09-27|SO|I Ns 388/21|Postanowienie|https://www.saos.org.pl/judgments/500190
493459|2023-09-27|SO|I ACa 1220/22|Wyrok|https://www.saos.org.pl/judgments/493459
506760|2023-09-25|SO|III Ca 875/22|Uzasadnienie|https://www.saos.org.pl/judgments/506760
494421|2023-09-25|SO|I ACa 640/22|Wyrok|https://www.saos.org.pl/judgments/494421
502210|2023-09-20|SO|II Ca 772/23|Wyrok|https://www.saos.org.pl/judgments/502210
493670|2023-08-24|SO|I ACa 1505/22|Wyrok|https://www.saos.org.pl/judgments/493670
493608|2023-08-24|SO|I ACa 1420/22|Wyrok|https://www.saos.org.pl/judgments/493608
514882|2023-08-16|SO|XIV C 804/22|Wyrok|https://www.saos.org.pl/judgments/514882
493617|2023-08-16|SO|I ACa 1434/22|Wyrok|https://www.saos.org.pl/judgments/493617
493589|2023-08-16|SO|I ACa 1394/22|Wyrok|https://www.saos.org.pl/judgments/493589
493531|2023-08-11|SO|I ACa 1305/22|Wyrok|https://www.saos.org.pl/judgments/493531
520617|2023-08-03|SO|V ACa 269/20|Wyrok|https://www.saos.org.pl/judgments/520617
493553|2023-07-31|SO|I ACa 1328/22|Wyrok|https://www.saos.org.pl/judgments/493553
493548|2023-07-31|SO|I ACa 1320/22|Wyrok|https://www.saos.org.pl/judgments/493548
493292|2023-07-25|SO|I ACa 1045/22|Wyrok|https://www.saos.org.pl/judgments/493292
493488|2023-07-24|SO|I ACa 1257/22|Wyrok|https://www.saos.org.pl/judgments/493488
495052|2023-07-17|SO|I AGa 327/21|Wyrok|https://www.saos.org.pl/judgments/495052
501890|2023-06-30|SO|II Ca 291/23|Wyrok|https://www.saos.org.pl/judgments/501890
493473|2023-06-30|SO|I ACa 1239/22|Wyrok|https://www.saos.org.pl/judgments/493473
510189|2023-06-29|SO|V GC 451/23|Wyrok|https://www.saos.org.pl/judgments/510189
533423|2023-06-28|SO|I ACa 1245/22|Wyrok|https://www.saos.org.pl/judgments/533423
490368|2023-06-26|SO|VIII Pa 93/22|Uzasadnienie|https://www.saos.org.pl/judgments/490368
493464|2023-06-23|SO|I ACa 1229/22|Wyrok|https://www.saos.org.pl/judgments/493464
501877|2023-06-22|SO|II Ca 2716/22|Wyrok|https://www.saos.org.pl/judgments/501877
501703|2023-05-25|SO|II Ca 1526/22|Wyrok|https://www.saos.org.pl/judgments/501703
